%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=210733, 2015/04/21 18:5:44.34)
12 133  4.676967983629228900e-04 0 0 1.077784e+00 -1.384816e-01 1.850164e-01 9.509089e-01 9.596389e+00 9.578303e+00 9.356421e+00 1.053163e+01 1.317052e+00 -6.862684e-02 8.106204e-01 
13 144  2.294048965602376700e-04 0 0 6.888271e-01 5.450197e-02 7.081643e-01 9.281913e-01 9.687667e+00 9.348706e+00 9.564954e+00 1.079874e+01 1.242050e+00 -8.158307e-02 9.207334e-01 
14 155  1.830573539577892200e-04 0 0 5.470297e-01 -1.196919e-01 3.007374e-01 8.771471e-01 9.288789e+00 8.895584e+00 9.112564e+00 1.075097e+01 1.430630e+00 2.642183e-01 1.223010e+00 
15 166  1.764253039830821600e-04 0 0 4.446537e-01 -6.377786e-02 8.965021e-01 6.779733e-01 9.600267e+00 9.587897e+00 9.838461e+00 1.007809e+01 1.558803e+00 -1.161428e-01 1.432542e+00 
16 177  1.740874569471235500e-04 0 0 5.501795e-01 4.493170e-02 9.979127e-01 3.756739e-01 9.482834e+00 9.607528e+00 1.004504e+01 1.020915e+01 1.233073e+00 -6.412010e-02 1.025280e+00 
17 188  1.775612605872503900e-04 0 0 6.469151e-01 7.433177e-02 1.213939e+00 4.304208e-01 1.009493e+01 9.401327e+00 1.001596e+01 1.026631e+01 1.766953e+00 -5.856786e-01 1.110018e+00 
18 199  1.766534662844244100e-04 0 0 2.714906e-01 6.006463e-02 1.405880e+00 5.638702e-01 1.024205e+01 9.255603e+00 1.002192e+01 1.007577e+01 1.632710e+00 -6.929879e-01 1.283963e+00 
19 210  1.785932560173161800e-04 0 0 3.202512e-01 7.058275e-02 1.025297e+00 7.004500e-01 9.901630e+00 9.140949e+00 9.464514e+00 9.815896e+00 1.088321e+00 6.231381e-02 9.805921e-01 
20 221  1.741267667041417800e-04 0 0 6.743426e-01 -4.616251e-02 8.947823e-01 7.637832e-01 9.884700e+00 9.157571e+00 9.402115e+00 1.011188e+01 1.619108e+00 -1.616429e-01 1.444368e+00 
21 232  1.703917067121626800e-04 0 0 3.795191e-01 2.857233e-02 5.653133e-01 5.216925e-01 9.886374e+00 9.471332e+00 9.561018e+00 9.837236e+00 1.637762e+00 -2.985901e-01 1.307897e+00 
22 243  1.778154651478670300e-04 0 0 6.994735e-01 -7.330474e-02 6.430165e-01 7.217963e-01 1.003205e+01 8.940173e+00 9.612551e+00 1.022293e+01 1.677639e+00 -2.657677e-01 1.261700e+00 
23 254  1.778484768761081600e-04 0 0 4.219027e-01 -7.846222e-02 9.889107e-01 2.565818e-01 9.913166e+00 9.599602e+00 9.737733e+00 1.009346e+01 1.947288e+00 -4.441740e-01 9.864654e-01 
24 265  1.762441948657101700e-04 0 0 4.895196e-01 -6.249745e-02 5.993136e-01 1.819673e-01 1.014946e+01 9.249405e+00 9.774955e+00 1.018290e+01 1.693793e+00 -1.638060e-01 1.149175e+00 
25 276  1.737758742002181400e-04 0 0 5.316414e-01 4.390697e-02 8.339069e-01 2.889344e-01 9.799527e+00 9.262021e+00 9.842633e+00 1.047734e+01 1.616817e+00 -3.590558e-01 1.295953e+00 
26 287  1.749903798093347000e-04 0 0 3.064942e-01 5.156755e-02 7.567346e-01 4.285047e-01 9.685717e+00 9.388043e+00 9.509846e+00 1.005618e+01 1.510374e+00 -4.051460e-01 1.184943e+00 
27 298  1.738914319055546600e-04 0 0 3.965180e-01 -4.522061e-02 9.876985e-01 6.137744e-01 9.819468e+00 9.431877e+00 9.604802e+00 9.945787e+00 1.421142e+00 -4.301358e-01 1.165189e+00 
28 309  1.735578183221841800e-04 0 0 4.126456e-01 -2.488807e-02 1.174445e+00 3.643900e-01 9.994301e+00 9.657995e+00 9.901149e+00 9.982636e+00 1.588962e+00 -5.124963e-01 1.295022e+00 
29 320  1.712721213286669600e-04 0 0 3.701075e-01 -3.152387e-02 9.159534e-01 4.414715e-01 9.884923e+00 9.493028e+00 9.637690e+00 9.960344e+00 1.422251e+00 -3.325310e-01 1.236089e+00 
30 331  1.727474984532574100e-04 0 0 4.060662e-01 -3.880215e-02 1.191177e+00 3.852491e-01 9.694251e+00 9.365542e+00 9.876527e+00 9.966380e+00 1.574221e+00 -3.851338e-01 1.372844e+00 
31 342  1.722814483325351200e-04 0 0 3.078367e-01 3.664798e-02 9.929177e-01 4.471748e-01 9.842864e+00 9.406399e+00 1.005493e+01 9.883250e+00 1.471247e+00 -2.344696e-01 1.342484e+00 
32 353  1.718632834136212600e-04 0 0 4.199089e-01 -3.394504e-02 7.031956e-01 6.204020e-01 9.709264e+00 9.323776e+00 9.637226e+00 1.002070e+01 1.552335e+00 -2.982259e-01 1.494755e+00 
33 364  1.713362329924114000e-04 0 0 2.778248e-01 -3.300951e-02 8.931380e-01 5.571677e-01 9.875787e+00 9.446342e+00 9.945431e+00 9.877471e+00 1.509466e+00 -4.573581e-01 1.309590e+00 
34 375  1.762503019052009800e-04 0 0 3.743923e-01 -6.028623e-02 9.654778e-01 3.510921e-01 9.943915e+00 9.390423e+00 9.988960e+00 1.003543e+01 1.438846e+00 -2.854295e-01 1.347922e+00 
35 386  1.710643395974278300e-04 0 0 2.806324e-01 3.030829e-02 1.048385e+00 3.659470e-01 9.889927e+00 9.253572e+00 9.823750e+00 1.006885e+01 1.378151e+00 -2.612672e-01 1.402475e+00 
36 397  1.702207230387379400e-04 0 0 3.255157e-01 -2.466861e-02 8.028954e-01 4.528691e-01 9.847824e+00 9.405128e+00 9.773443e+00 9.814590e+00 1.454449e+00 -2.554352e-01 1.447630e+00 
37 408  1.707534056609213500e-04 0 0 2.790275e-01 2.928672e-02 8.661024e-01 5.781033e-01 9.811447e+00 9.486272e+00 9.947191e+00 9.954935e+00 1.392868e+00 -2.418918e-01 1.636599e+00 
38 419  1.710708566104154400e-04 0 0 2.996814e-01 3.078759e-02 8.383692e-01 7.551850e-01 9.907562e+00 9.422861e+00 9.869358e+00 9.820350e+00 1.333939e+00 -2.202768e-01 1.472972e+00 
39 430  1.698260806731559400e-04 0 0 3.417981e-01 -2.599194e-02 8.111128e-01 6.161033e-01 9.899916e+00 9.637640e+00 9.892122e+00 9.879082e+00 1.379876e+00 -3.167376e-01 1.571059e+00 
40 441  1.705865091357079500e-04 0 0 4.185685e-01 2.968388e-02 6.354362e-01 6.108313e-01 9.824586e+00 9.691287e+00 9.784904e+00 9.806253e+00 1.550840e+00 -2.489907e-01 1.280005e+00 
41 452  1.699144520930594800e-04 0 0 3.825183e-01 2.519091e-02 6.870001e-01 5.171413e-01 9.973473e+00 9.483922e+00 9.733412e+00 9.784462e+00 1.423822e+00 -1.218081e-01 1.320195e+00 
42 463  1.711180251459939800e-04 0 0 3.766966e-01 3.000950e-02 8.132305e-01 5.090272e-01 9.914419e+00 9.403686e+00 9.688435e+00 9.710465e+00 1.350723e+00 -1.416986e-01 1.483436e+00 
43 474  1.712756672993294300e-04 0 0 4.282989e-01 2.985359e-02 9.329729e-01 5.545315e-01 9.774916e+00 9.392300e+00 9.746976e+00 9.845697e+00 1.263201e+00 -1.294462e-01 1.473892e+00 
44 485  1.706024145464037500e-04 0 0 4.126790e-01 2.804554e-02 9.329548e-01 6.882908e-01 9.824702e+00 9.674266e+00 9.836442e+00 9.902158e+00 1.363180e+00 -7.858036e-02 1.370327e+00 
45 496  1.737521830407426600e-04 0 0 4.268742e-01 4.432746e-02 8.424932e-01 5.871898e-01 9.907438e+00 9.420702e+00 9.770753e+00 1.003152e+01 1.447241e+00 -2.193503e-03 1.387659e+00 
46 507  1.728128950379476200e-04 0 0 3.972861e-01 -3.860508e-02 9.773595e-01 6.191828e-01 9.872490e+00 9.540177e+00 9.575157e+00 9.949046e+00 1.378803e+00 -1.274234e-01 1.367823e+00 
47 518  1.713223294018740300e-04 0 0 4.468867e-01 -3.128506e-02 9.960765e-01 5.509410e-01 9.840350e+00 9.553648e+00 9.695941e+00 9.889340e+00 1.356291e+00 -1.750370e-02 1.398390e+00 
48 529  1.710733879108830400e-04 0 0 4.288834e-01 -3.127678e-02 8.900449e-01 4.706327e-01 9.877645e+00 9.562431e+00 9.694733e+00 9.876998e+00 1.448223e+00 4.394961e-02 1.601180e+00 
49 540  1.718939157616076100e-04 0 0 4.210354e-01 3.408906e-02 1.107085e+00 5.690888e-01 9.891509e+00 9.603337e+00 9.823721e+00 9.780692e+00 1.422417e+00 -8.779431e-03 1.505977e+00 
50 551  1.700891437949608600e-04 0 0 3.247044e-01 2.675018e-02 9.762414e-01 6.239150e-01 9.770997e+00 9.532623e+00 9.766725e+00 9.891338e+00 1.361791e+00 1.421451e-01 1.747819e+00 
51 562  1.707651195637428000e-04 0 0 3.230845e-01 -2.918207e-02 9.514050e-01 5.670722e-01 9.808056e+00 9.600175e+00 9.773932e+00 9.984479e+00 1.386178e+00 1.484153e-01 1.682876e+00 
52 573  1.701647771231717100e-04 0 0 3.321031e-01 2.712404e-02 8.984766e-01 6.741563e-01 9.708665e+00 9.631818e+00 9.832945e+00 9.914958e+00 1.457619e+00 1.787161e-01 1.668101e+00 
53 584  1.733180538974351000e-04 0 0 3.693842e-01 -4.114856e-02 9.942929e-01 6.181336e-01 9.818910e+00 9.497806e+00 9.701865e+00 1.010403e+01 1.330196e+00 5.635146e-02 1.587864e+00 
54 595  1.732372994527721700e-04 0 0 2.947165e-01 -4.126709e-02 9.141024e-01 6.701352e-01 9.849537e+00 9.647166e+00 9.655934e+00 9.901628e+00 1.309343e+00 -1.697421e-02 1.438489e+00 
55 606  1.709763241926565900e-04 0 0 3.169966e-01 3.152548e-02 8.684499e-01 5.298053e-01 9.723261e+00 9.620655e+00 9.629744e+00 1.003208e+01 1.517365e+00 1.695696e-01 1.483800e+00 
56 617  1.700634476829006500e-04 0 0 2.566379e-01 2.736550e-02 9.529155e-01 6.510937e-01 9.699222e+00 9.553988e+00 9.572357e+00 1.002990e+01 1.354718e+00 3.022239e-01 1.650295e+00 
57 628  1.729658000528352000e-04 0 0 1.495501e-01 3.736845e-02 9.706989e-01 5.793404e-01 9.765839e+00 9.582152e+00 9.707711e+00 9.887467e+00 1.391123e+00 3.198681e-01 1.625933e+00 
58 639  1.733605191860190500e-04 0 0 2.685477e-01 4.217570e-02 9.665961e-01 5.719075e-01 9.792712e+00 9.683608e+00 9.727144e+00 9.917542e+00 1.378097e+00 2.630116e-01 1.649179e+00 
59 650  1.706564168063613000e-04 0 0 1.996581e-01 2.946436e-02 8.980790e-01 5.611065e-01 9.762111e+00 9.645291e+00 9.599839e+00 9.949425e+00 1.383672e+00 2.368738e-01 1.517811e+00 
60 661  1.694793645059058100e-04 0 0 1.933234e-01 2.554521e-02 8.747922e-01 6.144331e-01 9.674711e+00 9.628537e+00 9.637995e+00 9.954815e+00 1.494133e+00 2.459990e-01 1.522665e+00 
61 672  1.695611740752936900e-04 0 0 2.215817e-01 2.622777e-02 9.436265e-01 6.679946e-01 9.788659e+00 9.750858e+00 9.593681e+00 9.927551e+00 1.447121e+00 2.572111e-01 1.510705e+00 
62 683  1.712106182680579900e-04 0 0 3.179290e-01 3.278283e-02 8.561447e-01 6.594977e-01 9.743822e+00 9.736371e+00 9.422789e+00 9.935934e+00 1.447463e+00 2.874433e-01 1.434847e+00 
63 694  1.699394555653058800e-04 0 0 3.136200e-01 -2.625762e-02 1.003881e+00 6.198798e-01 9.738391e+00 9.714177e+00 9.514153e+00 9.868187e+00 1.367035e+00 2.050650e-01 1.591598e+00 
64 705  1.709466722192168900e-04 0 0 3.120116e-01 3.067561e-02 9.041895e-01 6.165184e-01 9.775103e+00 9.703496e+00 9.477644e+00 9.915566e+00 1.414700e+00 2.420344e-01 1.405553e+00 
65 716  1.740228672380551800e-04 0 0 3.020353e-01 4.646933e-02 9.967330e-01 5.569139e-01 9.804741e+00 9.724506e+00 9.471255e+00 9.920499e+00 1.385251e+00 2.974277e-01 1.462281e+00 
66 727  1.702240512881914800e-04 0 0 2.747131e-01 2.751272e-02 9.888908e-01 6.119543e-01 9.749271e+00 9.904768e+00 9.557742e+00 9.789675e+00 1.247963e+00 2.691884e-01 1.434448e+00 
67 738  1.723352652647727600e-04 0 0 2.230674e-01 -3.702874e-02 1.116765e+00 5.478732e-01 9.768462e+00 9.842989e+00 9.539595e+00 9.912062e+00 1.330502e+00 3.034181e-01 1.402566e+00 
68 749  1.709504513056527100e-04 0 0 2.628525e-01 -3.090251e-02 9.523545e-01 5.687794e-01 9.700909e+00 9.844567e+00 9.433437e+00 9.810168e+00 1.312993e+00 4.147795e-01 1.514628e+00 
69 760  1.706638801595444400e-04 0 0 3.068641e-01 2.944262e-02 8.743659e-01 7.536407e-01 9.723245e+00 9.884375e+00 9.544862e+00 9.860735e+00 1.281675e+00 4.828954e-01 1.458329e+00 
70 771  1.724014957348064800e-04 0 0 2.161400e-01 3.790557e-02 1.016340e+00 6.112509e-01 9.619732e+00 9.758713e+00 9.518678e+00 9.843813e+00 1.504095e+00 4.256194e-01 1.486539e+00 
71 782  1.713774573353550600e-04 0 0 2.331395e-01 -3.309867e-02 9.019434e-01 5.758151e-01 9.643170e+00 9.831890e+00 9.598551e+00 9.919212e+00 1.373614e+00 3.333981e-01 1.602120e+00 
72 793  1.697936071890237800e-04 0 0 1.866106e-01 2.727146e-02 9.784751e-01 5.465373e-01 9.625590e+00 9.754755e+00 9.707309e+00 9.852790e+00 1.499592e+00 3.887043e-01 1.600359e+00 
73 804  1.717303040066943400e-04 0 0 2.678242e-01 3.546821e-02 8.646966e-01 6.217407e-01 9.667196e+00 9.867582e+00 9.816122e+00 9.863963e+00 1.451236e+00 4.176718e-01 1.623052e+00 
74 815  1.725647820837170400e-04 0 0 2.892894e-01 -3.949278e-02 8.721215e-01 6.000706e-01 9.611755e+00 9.774543e+00 9.586508e+00 9.840206e+00 1.513217e+00 4.656279e-01 1.640692e+00 
75 826  1.696338491844333600e-04 0 0 2.462578e-01 -2.542006e-02 8.736361e-01 6.386223e-01 9.599630e+00 9.671531e+00 9.642738e+00 9.936321e+00 1.491674e+00 4.018799e-01 1.680252e+00 
76 837  1.702739427020012900e-04 0 0 3.595925e-01 2.509987e-02 9.170138e-01 6.233284e-01 9.672031e+00 9.646776e+00 9.536285e+00 9.976856e+00 1.448264e+00 3.306148e-01 1.632185e+00 
77 848  1.706173560337340900e-04 0 0 4.140500e-01 2.951659e-02 8.628315e-01 6.592441e-01 9.674318e+00 9.777389e+00 9.658033e+00 9.905625e+00 1.537626e+00 3.006997e-01 1.648747e+00 
78 859  1.711371095452486600e-04 0 0 4.247230e-01 3.087963e-02 9.150739e-01 6.213590e-01 9.673048e+00 9.657123e+00 9.546718e+00 9.979069e+00 1.545824e+00 3.329000e-01 1.564264e+00 
79 870  1.715552384577531000e-04 0 0 3.625108e-01 3.360614e-02 9.506453e-01 5.271188e-01 9.681695e+00 9.667523e+00 9.710735e+00 9.880157e+00 1.565605e+00 3.081924e-01 1.685388e+00 
80 881  1.698345848770338200e-04 0 0 3.750319e-01 2.581180e-02 9.828839e-01 5.623502e-01 9.701426e+00 9.715792e+00 9.606723e+00 9.945529e+00 1.389971e+00 2.937471e-01 1.664702e+00 
81 892  1.715277959826062600e-04 0 0 3.433015e-01 -3.329132e-02 9.258246e-01 4.992749e-01 9.606266e+00 9.638929e+00 9.659196e+00 1.001952e+01 1.482349e+00 3.561264e-01 1.848904e+00 
82 903  1.707945132288784700e-04 0 0 3.470194e-01 -3.022756e-02 9.445248e-01 5.292082e-01 9.667067e+00 9.821554e+00 9.693675e+00 9.833211e+00 1.521558e+00 3.788411e-01 1.681893e+00 
83 914  1.721551788269912800e-04 0 0 2.871143e-01 3.707592e-02 8.814560e-01 4.951098e-01 9.609566e+00 9.735857e+00 9.663345e+00 9.938943e+00 1.570924e+00 4.503873e-01 1.696335e+00 
84 925  1.704891333408658100e-04 0 0 2.521215e-01 2.988415e-02 9.003888e-01 5.036700e-01 9.625618e+00 9.811278e+00 9.596582e+00 9.850619e+00 1.548154e+00 4.237462e-01 1.642176e+00 
85 936  1.719743324508704400e-04 0 0 2.560678e-01 3.615085e-02 9.403605e-01 5.824982e-01 9.569367e+00 9.710732e+00 9.582517e+00 9.880883e+00 1.506711e+00 4.221046e-01 1.599216e+00 
86 947  1.697654768186547600e-04 0 0 3.056508e-01 2.648794e-02 8.030542e-01 5.708138e-01 9.595670e+00 9.742468e+00 9.614081e+00 9.927353e+00 1.530808e+00 5.908717e-01 1.674752e+00 
87 958  1.701118946698569100e-04 0 0 2.804257e-01 2.898767e-02 8.606880e-01 6.197621e-01 9.570686e+00 9.795099e+00 9.690308e+00 9.887476e+00 1.540453e+00 4.872201e-01 1.595913e+00 
88 969  1.700689369958167400e-04 0 0 2.925969e-01 2.813694e-02 8.799091e-01 5.821425e-01 9.621609e+00 9.917805e+00 9.636631e+00 9.797372e+00 1.540138e+00 4.162276e-01 1.551275e+00 
89 980  1.717303962569060700e-04 0 0 2.640973e-01 3.621198e-02 8.612204e-01 6.413746e-01 9.609832e+00 9.893098e+00 9.585347e+00 9.800500e+00 1.581538e+00 4.268824e-01 1.465018e+00 
90 991  1.729608087694250200e-04 0 0 2.654445e-01 -4.213656e-02 8.696083e-01 6.131273e-01 9.545503e+00 9.823459e+00 9.707952e+00 9.860440e+00 1.631172e+00 3.928645e-01 1.676876e+00 
91 1002  1.709467760775413400e-04 0 0 3.316926e-01 3.264689e-02 7.132147e-01 6.462237e-01 9.598908e+00 9.864605e+00 9.684937e+00 9.854229e+00 1.585769e+00 5.559734e-01 1.631218e+00 
92 1013  1.709290872290209900e-04 0 0 3.384657e-01 3.181899e-02 8.823447e-01 5.937596e-01 9.596680e+00 9.869420e+00 9.713282e+00 9.883893e+00 1.556282e+00 4.346406e-01 1.568770e+00 
93 1024  1.702991387917073200e-04 0 0 3.604917e-01 -2.935997e-02 8.620452e-01 6.266769e-01 9.610063e+00 9.868853e+00 9.620284e+00 9.832796e+00 1.501418e+00 4.186402e-01 1.570694e+00 
94 1035  1.698891699593706300e-04 0 0 4.134314e-01 -2.690506e-02 8.296728e-01 6.190604e-01 9.609169e+00 9.956370e+00 9.561657e+00 9.787066e+00 1.448840e+00 4.527127e-01 1.524012e+00 
95 1046  1.710016516276271300e-04 0 0 3.554068e-01 3.153512e-02 8.472134e-01 6.328199e-01 9.628303e+00 9.896992e+00 9.590143e+00 9.844410e+00 1.476922e+00 4.535579e-01 1.556432e+00 
96 1057  1.718628069883059900e-04 0 0 3.932431e-01 3.485862e-02 8.689514e-01 7.010063e-01 9.571049e+00 9.796354e+00 9.544471e+00 9.918104e+00 1.416485e+00 5.887660e-01 1.533634e+00 
97 1068  1.706821628133670300e-04 0 0 3.465621e-01 -3.079955e-02 8.169783e-01 6.062051e-01 9.593093e+00 9.970944e+00 9.506783e+00 9.786708e+00 1.544865e+00 5.339669e-01 1.444439e+00 
98 1079  1.710131525272395300e-04 0 0 3.723215e-01 3.168233e-02 8.084009e-01 6.374392e-01 9.622192e+00 9.982247e+00 9.486459e+00 9.754816e+00 1.528764e+00 5.451408e-01 1.428319e+00 
99 1090  1.710017046821594700e-04 0 0 3.677639e-01 -3.160774e-02 8.976211e-01 5.724556e-01 9.602002e+00 9.918569e+00 9.527141e+00 9.790950e+00 1.554205e+00 4.693552e-01 1.460498e+00 
100 1101  1.709360657598691000e-04 0 0 3.058458e-01 3.174998e-02 8.720037e-01 6.460702e-01 9.590633e+00 9.988867e+00 9.486661e+00 9.753003e+00 1.500640e+00 6.058093e-01 1.427664e+00 
101 1112  1.697970227099722600e-04 0 0 3.908900e-01 2.643417e-02 8.857421e-01 5.911442e-01 9.632535e+00 9.973435e+00 9.527240e+00 9.838039e+00 1.516154e+00 6.116193e-01 1.494099e+00 
102 1123  1.700896323135911700e-04 0 0 4.279523e-01 -2.739084e-02 9.527045e-01 5.342780e-01 9.571719e+00 9.844745e+00 9.507694e+00 9.860951e+00 1.591115e+00 4.667778e-01 1.532374e+00 
103 1134  1.719651533191472800e-04 0 0 3.393787e-01 3.750032e-02 1.030962e+00 4.816188e-01 9.636779e+00 9.946449e+00 9.541678e+00 9.738477e+00 1.579656e+00 4.893032e-01 1.492843e+00 
104 1145  1.701366376019681400e-04 0 0 3.050987e-01 2.949929e-02 1.084268e+00 3.857305e-01 9.649106e+00 9.938379e+00 9.551809e+00 9.707838e+00 1.633211e+00 5.007386e-01 1.511212e+00 
105 1156  1.698218959391604700e-04 0 0 3.499412e-01 -2.775680e-02 1.031735e+00 4.624059e-01 9.653281e+00 1.013980e+01 9.464656e+00 9.636152e+00 1.549069e+00 5.037642e-01 1.283110e+00 
106 1167  1.703205663996476000e-04 0 0 3.433685e-01 -3.057647e-02 1.042531e+00 4.709629e-01 9.591937e+00 1.017318e+01 9.503090e+00 9.578120e+00 1.746147e+00 4.780368e-01 1.255970e+00 
107 1178  1.702783654761821400e-04 0 0 3.209095e-01 -3.070001e-02 9.447841e-01 5.090352e-01 9.527622e+00 1.008602e+01 9.377051e+00 9.676026e+00 1.809129e+00 4.224700e-01 1.224257e+00 
108 1189  1.708120676379257500e-04 0 0 2.356206e-01 -3.354502e-02 9.090228e-01 3.985122e-01 9.485761e+00 1.019689e+01 9.371422e+00 9.588997e+00 1.774681e+00 4.697941e-01 1.298226e+00 
109 1200  1.718762041276098400e-04 0 0 2.631337e-01 -3.935915e-02 8.866656e-01 5.075021e-01 9.560088e+00 1.008754e+01 9.544489e+00 9.705037e+00 1.906381e+00 5.066187e-01 1.364783e+00 
110 1211  1.709527362599654200e-04 0 0 2.839171e-01 3.376239e-02 8.657978e-01 5.485449e-01 9.509458e+00 1.000458e+01 9.467613e+00 9.611774e+00 1.693775e+00 5.673993e-01 1.451242e+00 
111 1222  1.723077775524553300e-04 0 0 2.470242e-01 4.070852e-02 9.222396e-01 5.939146e-01 9.459178e+00 1.019202e+01 9.405323e+00 9.607275e+00 1.785899e+00 6.182063e-01 1.330768e+00 
112 1233  1.696031252042371600e-04 0 0 2.931564e-01 -2.782478e-02 9.795229e-01 4.971330e-01 9.487187e+00 1.009861e+01 9.366576e+00 9.666813e+00 1.809955e+00 5.125251e-01 1.279445e+00 
113 1244  1.743664711892111700e-04 0 0 3.512912e-01 -5.245111e-02 8.697687e-01 6.421617e-01 9.532723e+00 1.022929e+01 9.402318e+00 9.541968e+00 1.714262e+00 4.728104e-01 1.406570e+00 
114 1255  1.710370800579878800e-04 0 0 2.178731e-01 -3.444993e-02 9.941744e-01 4.848648e-01 9.543984e+00 1.020268e+01 9.484204e+00 9.484750e+00 1.690437e+00 4.843998e-01 1.437586e+00 
115 1266  1.701434181458050500e-04 0 0 2.881861e-01 -3.068447e-02 1.045775e+00 4.057694e-01 9.610102e+00 1.002901e+01 9.493406e+00 9.559733e+00 1.743625e+00 3.500412e-01 1.474060e+00 
116 1277  1.776006305343367700e-04 0 0 3.071886e-01 -7.534421e-02 1.140287e+00 3.037395e-01 9.538758e+00 1.008602e+01 9.518027e+00 9.548313e+00 1.876137e+00 2.792789e-01 1.449950e+00 
117 1288  1.708620697142542000e-04 0 0 2.738456e-01 -3.393801e-02 1.021761e+00 4.304477e-01 9.522981e+00 1.015038e+01 9.507817e+00 9.640395e+00 1.852092e+00 4.338994e-01 1.375235e+00 
118 1299  1.698592211373748400e-04 0 0 2.889517e-01 -2.965225e-02 8.952709e-01 5.465180e-01 9.553748e+00 1.023518e+01 9.476337e+00 9.546642e+00 1.777410e+00 5.068658e-01 1.276472e+00 
119 1310  1.701806575644115300e-04 0 0 2.789007e-01 -3.142099e-02 9.472106e-01 4.422960e-01 9.541546e+00 1.028161e+01 9.482155e+00 9.517627e+00 1.823008e+00 5.363691e-01 1.357032e+00 
120 1321  1.710593598822594000e-04 0 0 3.436054e-01 -3.495770e-02 8.820371e-01 5.827813e-01 9.522097e+00 1.014630e+01 9.480160e+00 9.598991e+00 1.762326e+00 5.332652e-01 1.400472e+00 
121 1332  1.711423037935813000e-04 0 0 2.557095e-01 -3.589733e-02 9.479984e-01 4.820160e-01 9.570994e+00 1.025434e+01 9.468738e+00 9.487805e+00 1.822668e+00 5.083458e-01 1.321728e+00 
122 1343  1.694741805762097400e-04 0 0 3.094116e-01 -2.825117e-02 9.879622e-01 4.519774e-01 9.569068e+00 1.010529e+01 9.499303e+00 9.531698e+00 1.755167e+00 5.213310e-01 1.441637e+00 
123 1354  1.699710699998238000e-04 0 0 2.374165e-01 -3.019627e-02 9.804138e-01 4.365858e-01 9.548696e+00 1.011703e+01 9.540656e+00 9.501242e+00 1.817361e+00 5.327401e-01 1.440972e+00 
124 1365  1.703022431236975500e-04 0 0 3.017233e-01 -3.208487e-02 9.805532e-01 4.191345e-01 9.561676e+00 1.011701e+01 9.480276e+00 9.539544e+00 1.873217e+00 4.650868e-01 1.380288e+00 
125 1376  1.699764210410258200e-04 0 0 3.313255e-01 -2.742720e-02 9.360360e-01 4.548422e-01 9.562905e+00 1.008032e+01 9.475940e+00 9.568707e+00 1.803778e+00 4.705211e-01 1.438018e+00 
126 1387  1.701032450669416800e-04 0 0 2.790702e-01 -3.051788e-02 9.179509e-01 4.236920e-01 9.558797e+00 1.015529e+01 9.469556e+00 9.545325e+00 1.794189e+00 5.162071e-01 1.425126e+00 
