%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206449, 2015/03/8 1:29:8.49)
41 534 4.668979e-03 2.286867e+00  4.463170000000000100e+02  4.970290000000000000e+02  3.250208687923358400e+30  2.080954509542823600e+32
42 547 4.675667e-03 2.306004e+00  4.463170000000000100e+02  4.996610000000000000e+02  1.106931104979704200e+28  1.728042966049535900e+32
43 560 4.627762e-03 2.316342e+00  4.463170000000000100e+02  4.724200000000000200e+02  4.291742298777772900e+28  2.427885057178254800e+32
44 573 4.675719e-03 2.337458e+00  4.463170000000000100e+02  5.162730000000000200e+02  1.290110611092085400e+30  2.411115066035505700e+32
45 586 4.737789e-03 2.354081e+00  4.463170000000000100e+02  4.757450000000000000e+02  5.337590000000000100e+02  3.191214749468654200e+32
46 599 4.975817e-03 2.403259e+00  4.463170000000000100e+02  4.725290000000000000e+02  1.181120461677228100e+27  1.548162301073285800e+32
47 612 5.146777e-03 2.450295e+00  4.463170000000000100e+02  4.610760000000000200e+02  4.064231406647572500e+24  9.093265982355861600e+31
48 625 5.299512e-03 2.482532e+00  4.393140000000000200e+02  4.393140000000000200e+02  1.036747269634054900e+29  1.572646118454138800e+32
49 638 5.268594e-03 2.487784e+00  4.393140000000000200e+02  4.478290000000000100e+02  2.533083806724446700e+30  1.929938035707962200e+32
50 651 5.081503e-03 2.515226e+00  4.393140000000000200e+02  4.494830000000000000e+02  7.292665439841141800e+30  2.272724373856527300e+32
51 664 4.882723e-03 2.530015e+00  4.393140000000000200e+02  4.690129999999999800e+02  1.744940226888640000e+21  1.545359437160815600e+32
52 677 4.712464e-03 2.571503e+00  4.393140000000000200e+02  4.605710000000000300e+02  1.871856451799621500e+30  1.557538255716261700e+32
53 690 4.626979e-03 2.598605e+00  4.393140000000000200e+02  4.816519999999999900e+02  1.992814889520941000e+28  3.201988590635801700e+32
54 703 4.436957e-03 2.629062e+00  4.393140000000000200e+02  4.556739999999999800e+02  4.953920000000000000e+02  2.880616082663134400e+30
55 716 4.206189e-03 2.681416e+00  4.393140000000000200e+02  4.624069999999999800e+02  5.042210000000000000e+02  1.545359437160815600e+32
56 729 3.993028e-03 2.712937e+00  4.393140000000000200e+02  4.543360000000000100e+02  7.396779895527803800e+26  3.169764890185803600e+32
57 742 3.829795e-03 2.764339e+00  4.393140000000000200e+02  4.450480000000000000e+02  4.863609999999999900e+02  1.277600466011044600e+32
58 755 3.825076e-03 2.824785e+00  4.378980000000000200e+02  4.378980000000000200e+02  4.779529999999999700e+02  1.545359437160815600e+32
59 768 3.779981e-03 2.838394e+00  4.378980000000000200e+02  4.478960000000000200e+02  4.805579999999999900e+02  2.115374064084045200e+32
60 781 3.729692e-03 2.829951e+00  4.291190000000000300e+02  4.291190000000000300e+02  2.824752489999999900e+28  2.850230039257521700e+32
61 794 3.665443e-03 2.816538e+00  4.291190000000000300e+02  4.651600000000000300e+02  1.477651685847483700e+32  3.180473545288989900e+32
62 807 3.641189e-03 2.852181e+00  4.291190000000000300e+02  4.679780000000000100e+02  5.111167533006421100e+17  1.536049510080974100e+32
63 820 3.547635e-03 2.908925e+00  4.291190000000000300e+02  4.464959999999999800e+02  4.998319999999999900e+02  3.027530850529319700e+31
64 833 3.414328e-03 2.933583e+00  4.291190000000000300e+02  4.484510000000000200e+02  3.014059802765587300e+23  7.932392312686996300e+30
65 846 3.304999e-03 2.955569e+00  4.291190000000000300e+02  4.311510000000000100e+02  4.664880000000000000e+02  1.130829721040018700e+32
66 859 3.100795e-03 2.933434e+00  4.291190000000000300e+02  4.377210000000000000e+02  2.133033613959707000e+21  3.107941905399744400e+32
67 872 2.977062e-03 3.050252e+00  4.291190000000000300e+02  4.370919999999999800e+02  4.751399999999999900e+02  1.553781758864008700e+32
68 885 2.926272e-03 3.138279e+00  4.282260000000000000e+02  4.282260000000000000e+02  4.697780000000000200e+02  3.043768138968795600e+32
69 898 2.845613e-03 3.161526e+00  4.282260000000000000e+02  4.362339999999999800e+02  1.548162301073285800e+32  2.063934469997628800e+32
70 911 2.923791e-03 3.185324e+00  4.282260000000000000e+02  4.364660000000000100e+02  4.526940000000000200e+02  1.611963865096848900e+32
71 924 2.971501e-03 3.168311e+00  4.282260000000000000e+02  4.308740000000000200e+02  2.215534804123207100e+28  2.422283432930207400e+32
72 937 2.972151e-03 3.200123e+00  4.282260000000000000e+02  4.337559999999999700e+02  4.561660000000000000e+02  1.560360990184603200e+32
73 950 3.021168e-03 3.204428e+00  4.282260000000000000e+02  4.330330000000000200e+02  1.184611873505000400e+29  3.042050388434657000e+32
74 963 3.014643e-03 3.221409e+00  4.282260000000000000e+02  4.382210000000000000e+02  4.484979999999999900e+02  1.563188327909207400e+32
75 976 2.922097e-03 3.231084e+00  4.282260000000000000e+02  4.303450000000000300e+02  8.145404235191599000e+05  2.850230039257521700e+32
76 989 2.875367e-03 3.238513e+00  4.244760000000000000e+02  4.244760000000000000e+02  1.621277820709312600e+17  1.568856839822007800e+32
77 1002 2.877449e-03 3.298856e+00  4.212660000000000200e+02  4.212660000000000200e+02  4.223666988919616900e+26  1.597477871536163600e+32
78 1015 2.799696e-03 3.349329e+00  4.212660000000000200e+02  4.233960000000000200e+02  4.452850000000000300e+02  2.790870776608412000e+32
79 1028 2.738377e-03 3.355455e+00  4.212660000000000200e+02  4.365430000000000100e+02  4.588120000000000100e+02  1.567910805032761700e+32
80 1041 2.653737e-03 3.447215e+00  4.212660000000000200e+02  4.309510000000000200e+02  4.419479999999999800e+02  1.061723198334160700e+29
81 1054 2.645062e-03 3.528570e+00  4.184769999999999800e+02  4.184769999999999800e+02  1.877987643950257700e+18  1.729075527320583400e+32
82 1067 2.694503e-03 3.527120e+00  4.161720000000000300e+02  4.161720000000000300e+02  4.365299999999999700e+02  1.398909230152531400e+32
83 1080 2.696936e-03 3.562934e+00  4.161720000000000300e+02  4.185430000000000100e+02  4.626600000000000300e+02  2.324770798571584200e+32
84 1093 2.716576e-03 3.622679e+00  4.122780000000000200e+02  4.122780000000000200e+02  2.514393851578270600e+28  2.056678599504230000e+32
85 1106 2.766074e-03 3.672990e+00  4.122780000000000200e+02  4.137450000000000000e+02  3.563574610820260900e+27  2.559983435380552900e+32
86 1119 2.797604e-03 3.732960e+00  4.122780000000000200e+02  4.134379999999999900e+02  4.313670000000000200e+02  1.584063428429282500e+32
87 1132 2.660863e-03 3.805478e+00  4.062509999999999800e+02  4.062509999999999800e+02  4.388009999999999900e+02  1.818900095663251100e+32
88 1145 2.646452e-03 3.894385e+00  4.041490000000000000e+02  4.041490000000000000e+02  4.299200000000000200e+02  2.594002656441646200e+32
89 1158 2.693913e-03 3.957811e+00  4.024110000000000000e+02  4.024110000000000000e+02  4.274329999999999900e+02  1.592675308091509400e+32
90 1171 2.680944e-03 4.041934e+00  4.024110000000000000e+02  4.048109999999999800e+02  4.212860000000000000e+02  5.813221803611347900e+29
91 1184 2.700514e-03 4.143973e+00  4.024110000000000000e+02  4.095860000000000100e+02  1.143616304753172400e+25  1.474560881266262800e+30
92 1197 2.701194e-03 4.196379e+00  4.024110000000000000e+02  4.032629999999999800e+02  4.390600000000000000e+02  5.025195334247223500e+27
93 1210 2.675976e-03 4.216433e+00  4.024110000000000000e+02  4.137710000000000200e+02  4.347069999999999900e+02  1.643263170103438700e+32
94 1223 2.744174e-03 4.236042e+00  3.952389999999999800e+02  3.952389999999999800e+02  1.574543844928910300e+32  2.604436786253950500e+32
95 1236 2.770905e-03 4.282948e+00  3.952389999999999800e+02  3.990670000000000100e+02  4.221530000000000200e+02  1.770836128913418900e+32
96 1249 2.854156e-03 4.315958e+00  3.952389999999999800e+02  4.008460000000000000e+02  2.713774669225874800e+28  1.759262421330697600e+32
97 1262 2.945385e-03 4.312116e+00  3.858530000000000100e+02  3.858530000000000100e+02  4.212790000000000000e+02  1.588842617569879400e+32
98 1275 3.145178e-03 4.307826e+00  3.858530000000000100e+02  4.003999999999999800e+02  4.128229999999999800e+02  1.607122118593053900e+32
99 1288 3.351434e-03 4.344444e+00  3.858530000000000100e+02  4.086379999999999800e+02  1.306652806782878900e+25  1.591716356193117000e+32
100 1301 3.567867e-03 4.384819e+00  3.858530000000000100e+02  3.969990000000000200e+02  2.402561450880344000e+24  1.585973549300526200e+32
101 1314 3.830026e-03 4.451436e+00  3.858530000000000100e+02  3.979610000000000100e+02  5.095500000000000100e+02  1.602293464565792800e+32
102 1327 4.199422e-03 4.607516e+00  3.803929999999999700e+02  3.803929999999999700e+02  4.164959999999999800e+02  1.594594771926830100e+32
103 1340 4.416096e-03 4.623693e+00  3.803929999999999700e+02  3.863109999999999800e+02  6.244299812872403900e+29  1.601329302086213400e+32
104 1353 4.699838e-03 4.660066e+00  3.803929999999999700e+02  3.840170000000000000e+02  1.971061439462193400e+29  1.607122118593053900e+32
105 1366 4.890500e-03 4.679552e+00  3.803929999999999700e+02  3.942429999999999900e+02  1.222081582480472800e+32  1.659117011028385700e+32
106 1379 4.916760e-03 4.703776e+00  3.803929999999999700e+02  3.924119999999999800e+02  3.870591807536822000e+28  1.615846710079174700e+32
107 1392 5.017222e-03 4.749950e+00  3.797110000000000100e+02  3.797110000000000100e+02  4.356861652324249200e+28  1.623637662916360400e+32
108 1405 5.105453e-03 4.854759e+00  3.797110000000000100e+02  3.900770000000000000e+02  8.551996817776485500e+28  1.609057244332338900e+32
109 1418 5.034317e-03 4.860284e+00  3.797110000000000100e+02  3.856960000000000300e+02  3.922376453108654900e+22  4.670803857520542500e+29
110 1431 4.918783e-03 4.867947e+00  3.797110000000000100e+02  3.990520000000000200e+02  1.529906613441130100e+26  1.615846710079174700e+32
111 1444 4.837084e-03 4.892302e+00  3.797110000000000100e+02  3.902140000000000000e+02  4.291480000000000200e+02  1.610025593380737100e+32
112 1457 4.757423e-03 4.890069e+00  3.797110000000000100e+02  2.555741969131326200e+24  1.103637824519923000e+29  1.622661948475972800e+32
113 1470 4.583064e-03 4.919057e+00  3.797110000000000100e+02  3.981519999999999900e+02  7.457846879824618700e+26  9.732396100188632800e+31
114 1483 4.669899e-03 4.939661e+00  3.797110000000000100e+02  4.056349999999999900e+02  9.364074889800392100e+25  1.624613905356613500e+32
115 1496 4.869708e-03 4.979590e+00  3.797110000000000100e+02  4.044069999999999800e+02  4.421050000000000200e+02  1.976363007052619400e+30
116 1509 4.988052e-03 4.947116e+00  3.797110000000000100e+02  3.990480000000000000e+02  4.463270000000000000e+02  4.923110378473622500e+30
117 1522 5.074353e-03 4.937224e+00  3.797110000000000100e+02  3.908340000000000000e+02  2.688987566416505300e+26  1.614875210507928500e+32
118 1535 5.125530e-03 4.981352e+00  3.797110000000000100e+02  3.865050000000000000e+02  3.004554547058670100e+24  4.910698489046468500e+28
119 1548 5.060737e-03 5.021701e+00  3.797110000000000100e+02  3.883260000000000200e+02  1.106931104979704200e+28  1.628524160197068900e+32
120 1561 4.942739e-03 5.077412e+00  3.797110000000000100e+02  4.017860000000000000e+02  5.608866567575551200e+28  1.649192311031957000e+32
121 1574 5.023425e-03 5.108638e+00  3.797110000000000100e+02  3.834150000000000200e+02  9.757053791986893600e+31  1.632442883371434400e+32
122 1587 5.262759e-03 5.124824e+00  3.797110000000000100e+02  3.886979999999999800e+02  1.133340649438623200e+27  1.626567975252657000e+32
123 1600 5.458562e-03 5.152280e+00  3.797110000000000100e+02  3.808340000000000000e+02  3.685409848335518100e+19  1.620712102579478700e+32
124 1613 5.644547e-03 5.155212e+00  3.797110000000000100e+02  3.904929999999999900e+02  5.018826410762669600e+26  1.619737970615987000e+32
125 1626 5.683525e-03 5.250742e+00  3.797110000000000100e+02  3.921000000000000200e+02  7.982661293708764200e+27  1.659117011028385700e+32
126 1639 5.610202e-03 5.313050e+00  3.797110000000000100e+02  3.884789999999999800e+02  1.696898848346856700e+25  1.632442883371434400e+32
127 1652 5.555707e-03 5.333830e+00  3.797110000000000100e+02  3.961680000000000100e+02  3.506567880589531300e+28  1.618764365637582300e+32
128 1665 5.406441e-03 5.505709e+00  3.787370000000000200e+02  3.787370000000000200e+02  7.267252539020303600e+25  1.606155341397757500e+32
129 1678 5.301519e-03 5.564466e+00  3.702850000000000300e+02  3.702850000000000300e+02  4.094300000000000100e+02  1.608089419487197200e+32
130 1691 5.136640e-03 5.643764e+00  3.702850000000000300e+02  3.900570000000000200e+02  4.675518285057893100e+23  1.625590676050688500e+32
131 1704 5.216407e-03 5.793761e+00  3.702850000000000300e+02  3.962579999999999800e+02  4.298199999999999900e+02  1.640305799941263100e+32
132 1717 5.317539e-03 5.829242e+00  3.702850000000000300e+02  3.858929999999999700e+02  4.071370000000000000e+02  5.977493561270945900e+31
133 1730 5.158296e-03 5.888134e+00  3.702850000000000300e+02  3.784680000000000200e+02  4.132760000000000100e+02  6.069450143374907700e+31
134 1743 5.254103e-03 6.008576e+00  3.660099999999999900e+02  3.660099999999999900e+02  4.011619999999999800e+02  1.631462407780712900e+32
135 1756 5.179232e-03 6.057463e+00  3.651100000000000100e+02  3.651100000000000100e+02  1.254382675201002700e+23  1.678122156116130200e+32
136 1769 4.962124e-03 6.106078e+00  3.651100000000000100e+02  3.786370000000000000e+02  1.346528207079007700e+30  1.660112431434427800e+32
137 1782 4.741053e-03 6.239252e+00  3.651100000000000100e+02  3.667490000000000200e+02  4.037440000000000300e+02  1.659117011028385700e+32
138 1795 4.411995e-03 6.287419e+00  3.651100000000000100e+02  3.809499999999999900e+02  9.998198984377617900e+25  1.665097600643336800e+32
139 1808 4.308834e-03 6.312277e+00  3.651100000000000100e+02  3.748800000000000000e+02  4.048000000000000100e+02  1.644250026015054000e+32
140 1821 4.180015e-03 6.303202e+00  3.651100000000000100e+02  3.732350000000000100e+02  2.373763137997699800e+22  1.675108378315210500e+32
141 1834 3.959217e-03 6.333668e+00  3.651100000000000100e+02  3.831999999999999900e+02  1.646225338161087000e+32  1.665097600643336800e+32
142 1847 3.866713e-03 6.282839e+00  3.646709999999999900e+02  3.646709999999999900e+02  1.654147961996075600e+32  1.666096249727960800e+32
143 1860 3.776355e-03 6.286707e+00  3.626890000000000200e+02  3.626890000000000200e+02  3.873380000000000200e+02  1.686182769599321700e+32
144 1873 3.708484e-03 6.263224e+00  3.626890000000000200e+02  3.663240000000000100e+02  3.863910000000000200e+02  1.675108378315210500e+32
145 1886 3.690646e-03 6.215855e+00  3.626890000000000200e+02  3.659979999999999900e+02  1.665097600643336800e+32  1.689214471952209200e+32
146 1899 3.736534e-03 6.244108e+00  3.626890000000000200e+02  3.694470000000000000e+02  3.886999999999999900e+02  1.683155965133891900e+32
147 1912 4.063158e-03 6.267850e+00  3.626890000000000200e+02  3.771159999999999900e+02  5.088581096196794700e+25  1.681140813064486600e+32
148 1925 4.362606e-03 6.285608e+00  3.626890000000000200e+02  3.777080000000000300e+02  1.109004671309931200e+30  1.682148117515359400e+32
149 1938 4.566112e-03 6.263364e+00  3.626890000000000200e+02  3.719730000000000100e+02  4.108820000000000100e+02  1.686182769599321700e+32
150 1951 4.841763e-03 6.341632e+00  3.626890000000000200e+02  3.639239999999999800e+02  4.033999999999999800e+02  1.682148117515359400e+32
151 1964 5.006202e-03 6.500527e+00  3.626890000000000200e+02  3.679640000000000000e+02  9.912017150457207600e+27  1.697323010382700700e+32
152 1977 5.054814e-03 6.625007e+00  3.626890000000000200e+02  3.730090000000000100e+02  2.089617865594308400e+24  1.690226129039785900e+32
153 1990 5.021673e-03 6.741863e+00  3.626890000000000200e+02  3.760659999999999700e+02  2.621330361457926500e+24  1.698339036817239900e+32
154 2003 5.155691e-03 6.833281e+00  3.626890000000000200e+02  3.686130000000000000e+02  5.737194232955794100e+26  1.674104868757803400e+32
155 2016 5.277585e-03 6.905114e+00  3.626890000000000200e+02  3.657420000000000200e+02  1.040967801164048800e+25  1.685173290915376700e+32
156 2029 5.351860e-03 7.007836e+00  3.626890000000000200e+02  3.747740000000000000e+02  3.738223718519133000e+25  1.680134051521047200e+32
157 2042 5.547538e-03 7.121413e+00  3.626890000000000200e+02  3.727819999999999800e+02  4.049019999999999900e+02  1.689214471952209200e+32
158 2055 5.819262e-03 7.172309e+00  3.539420000000000100e+02  3.539420000000000100e+02  4.029060000000000100e+02  1.688203359856911600e+32
159 2068 5.992991e-03 7.201459e+00  3.539420000000000100e+02  3.625890000000000000e+02  2.070637445894185500e+29  1.718774857419384800e+32
160 2081 6.067535e-03 7.255593e+00  3.539420000000000100e+02  3.696990000000000100e+02  4.037020000000000000e+02  1.061629204105272200e+32
161 2094 6.157904e-03 7.350805e+00  3.539420000000000100e+02  3.645910000000000100e+02  3.909739999999999900e+02  8.788717475623020000e+25
162 2107 6.468234e-03 7.474756e+00  3.539420000000000100e+02  3.632269999999999800e+02  7.558274336064771400e+28  1.709551510152852200e+32
163 2120 6.597344e-03 7.548891e+00  3.539420000000000100e+02  3.657939999999999800e+02  9.176377343320451000e+25  1.730108643848179900e+32
164 2133 6.663837e-03 7.594895e+00  3.539420000000000100e+02  3.643559999999999900e+02  3.460686901726926900e+23  1.710574122062349000e+32
165 2146 6.556453e-03 7.662695e+00  3.539420000000000100e+02  3.618140000000000200e+02  3.400199228453255600e+28  1.700372731986714100e+32
166 2159 6.332529e-03 7.709342e+00  3.539420000000000100e+02  3.684230000000000000e+02  5.349944446909083100e+27  1.688203359856911600e+32
167 2172 6.053147e-03 7.861186e+00  3.539420000000000100e+02  3.695330000000000200e+02  4.009470000000000000e+02  1.715695444355076300e+32
168 2185 5.854826e-03 7.919434e+00  3.539420000000000100e+02  3.622300000000000200e+02  3.894479999999999800e+02  1.692251079236285200e+32
169 2198 5.875610e-03 8.076109e+00  3.539420000000000100e+02  3.570710000000000300e+02  6.186321406952801000e+24  1.706486974782171400e+32
170 2211 5.908793e-03 8.350396e+00  3.539420000000000100e+02  3.708009999999999900e+02  1.519476731544623400e+27  1.755070709163940800e+32
171 2224 5.800337e-03 8.418635e+00  3.539420000000000100e+02  3.571159999999999900e+02  3.868630000000000000e+02  1.723918268226787600e+32
172 2237 5.469222e-03 8.511301e+00  3.539420000000000100e+02  3.639259999999999900e+02  8.458973490682226700e+25  1.703427384424814800e+32
173 2250 5.219853e-03 8.547870e+00  3.539420000000000100e+02  3.709209999999999900e+02  9.480458667550577400e+27  1.719802433306004200e+32
174 2263 4.993916e-03 8.580981e+00  3.539420000000000100e+02  3.673530000000000100e+02  3.953059999999999800e+02  1.683155965133891900e+32
175 2276 4.934692e-03 8.661305e+00  3.539420000000000100e+02  3.659370000000000100e+02  3.759900000000000100e+02  1.700372731986714100e+32
176 2289 5.050520e-03 8.774204e+00  3.539420000000000100e+02  3.638679999999999900e+02  1.057477656331589600e+25  1.710574122062349000e+32
177 2302 5.171547e-03 8.966059e+00  3.539420000000000100e+02  3.626720000000000300e+02  8.004182494950424800e+11  1.725979508216052800e+32
178 2315 5.209935e-03 9.095960e+00  3.539420000000000100e+02  3.615679999999999800e+02  3.806130000000000000e+02  1.710574122062349000e+32
179 2328 5.231624e-03 9.242908e+00  3.539420000000000100e+02  3.555240000000000000e+02  3.736480000000000200e+02  1.729075527320583400e+32
180 2341 5.424924e-03 9.293624e+00  3.539420000000000100e+02  3.702599999999999900e+02  1.233465586898574600e+32  1.740470406676125200e+32
181 2354 5.549933e-03 9.477093e+00  3.539420000000000100e+02  3.656309999999999700e+02  3.810249999999999800e+02  1.739431722967997900e+32
182 2367 5.773514e-03 9.765160e+00  3.539420000000000100e+02  3.642149999999999700e+02  1.710574122062349000e+32  1.728042966049535900e+32
183 2380 5.809218e-03 9.918088e+00  3.539420000000000100e+02  3.684250000000000100e+02  3.981179999999999900e+02  6.816416881014539200e+29
184 2393 5.740021e-03 9.979684e+00  3.539420000000000100e+02  3.690729999999999800e+02  7.485350029287669600e+24  1.731142315897716300e+32
185 2406 5.490177e-03 1.007839e+01  3.539420000000000100e+02  3.657629999999999800e+02  3.793980000000000200e+02  1.735282564627076900e+32
186 2419 5.298442e-03 1.031976e+01  3.539420000000000100e+02  3.627130000000000200e+02  1.608990817229139700e+27  1.727010959769750700e+32
187 2432 5.177808e-03 1.036877e+01  3.539420000000000100e+02  3.669340000000000300e+02  4.151132952530519900e+25  1.731142315897716300e+32
188 2445 5.069089e-03 1.051093e+01  3.539420000000000100e+02  3.618480000000000100e+02  3.876510000000000100e+02  1.715695444355076300e+32
189 2458 5.043113e-03 1.053173e+01  3.539420000000000100e+02  3.628390000000000000e+02  2.031527738966803800e+17  1.720830562065599100e+32
190 2471 4.935977e-03 1.076465e+01  3.539420000000000100e+02  3.547799999999999700e+02  3.826109999999999900e+02  8.176852600497574700e+28
191 2484 4.812217e-03 1.081790e+01  3.539420000000000100e+02  3.539880000000000000e+02  1.691238331380743600e+32  1.730108643848179900e+32
192 2497 4.784188e-03 1.087118e+01  3.539420000000000100e+02  3.634900000000000100e+02  3.801170000000000200e+02  3.646273719406118500e+28
193 2510 4.583285e-03 1.088581e+01  3.539420000000000100e+02  3.688720000000000100e+02  2.934135299861982500e+21  1.733211327624753700e+32
194 2523 4.612697e-03 1.094848e+01  3.539420000000000100e+02  3.665950000000000300e+02  3.770640000000000200e+02  1.727010959769750700e+32
195 2536 4.773942e-03 1.116318e+01  3.539420000000000100e+02  3.688100000000000000e+02  3.803860000000000200e+02  1.759262421330697600e+32
196 2549 4.851350e-03 1.150742e+01  3.539420000000000100e+02  3.607400000000000100e+02  3.845890000000000000e+02  1.755070709163940800e+32
197 2562 4.717540e-03 1.170424e+01  3.533190000000000200e+02  3.533190000000000200e+02  3.771320000000000100e+02  1.763463141471128000e+32
198 2575 4.664608e-03 1.178628e+01  3.533190000000000200e+02  3.629590000000000000e+02  2.232533723953761800e+27  1.756117793647814200e+32
199 2588 4.533926e-03 1.186026e+01  3.533190000000000200e+02  3.561329999999999800e+02  1.384757167860179500e+24  1.748799993303293100e+32
200 2601 4.424731e-03 1.187415e+01  3.518980000000000200e+02  3.518980000000000200e+02  3.712679999999999700e+02  1.560360990184602100e+22
201 2614 4.306445e-03 1.203219e+01  3.518980000000000200e+02  3.550299999999999700e+02  3.658999999999999800e+02  1.735282564627076900e+32
