%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=212192, 2015/03/6 17:56:24.93)
11 144 3.390280e-03 1.117510e+00 7.448964e-01 7.448964e-01 8.009346e-01 8.285023e-01 8.384737e-01 8.449734e-01 8.482964e-01 8.510695e-01 8.637712e-01 8.718398e-01 8.744670e-01 8.766204e-01 9.105404e-01 9.276213e-01 9.351369e-01 9.482974e-01 1.016972e+00 1.031827e+00 1.044289e+00 1.074960e+00 1.105354e+00 1.117510e+00 
12 157 3.330377e-03 1.156547e+00 7.208539e-01 7.208539e-01 7.961873e-01 8.196434e-01 8.280561e-01 8.292502e-01 8.313252e-01 8.335490e-01 8.406391e-01 8.508238e-01 8.579517e-01 8.683583e-01 8.943472e-01 9.066750e-01 9.112497e-01 9.487243e-01 9.839686e-01 1.051764e+00 1.073487e+00 1.090370e+00 1.147400e+00 1.156547e+00 
13 170 3.248911e-03 1.122958e+00 7.085262e-01 7.085262e-01 7.923075e-01 8.080134e-01 8.137069e-01 8.249839e-01 8.253305e-01 8.265823e-01 8.272590e-01 8.338818e-01 8.414924e-01 8.428978e-01 8.870293e-01 9.182615e-01 9.445503e-01 9.510515e-01 9.531938e-01 1.058793e+00 1.102900e+00 1.107587e+00 1.112778e+00 1.122958e+00 
14 183 3.329427e-03 1.205430e+00 6.948556e-01 6.948556e-01 7.777321e-01 8.031240e-01 8.068541e-01 8.098902e-01 8.113362e-01 8.114288e-01 8.263952e-01 8.330614e-01 8.394826e-01 8.655475e-01 8.746781e-01 9.265356e-01 9.313617e-01 9.577059e-01 1.018633e+00 1.079381e+00 1.101543e+00 1.117291e+00 1.158466e+00 1.205430e+00 
15 196 3.370380e-03 1.222219e+00 6.703450e-01 6.703450e-01 7.585233e-01 7.715618e-01 7.956445e-01 8.096864e-01 8.142829e-01 8.220279e-01 8.232995e-01 8.313950e-01 8.320947e-01 8.485385e-01 8.522545e-01 9.286894e-01 9.319016e-01 1.018781e+00 1.043556e+00 1.080316e+00 1.084177e+00 1.084505e+00 1.201738e+00 1.222219e+00 
16 209 3.452677e-03 1.202207e+00 6.786511e-01 6.786511e-01 7.713581e-01 7.778513e-01 7.885035e-01 7.968087e-01 7.989409e-01 8.092742e-01 8.118313e-01 8.155688e-01 8.295168e-01 8.482833e-01 8.561060e-01 9.253413e-01 9.524562e-01 1.023262e+00 1.095059e+00 1.105556e+00 1.115006e+00 1.129900e+00 1.195255e+00 1.202207e+00 
17 222 3.522669e-03 1.215919e+00 6.544145e-01 6.544145e-01 7.523806e-01 7.812532e-01 7.907410e-01 7.938106e-01 8.003990e-01 8.008386e-01 8.077289e-01 8.152386e-01 8.349758e-01 8.641683e-01 8.719701e-01 9.028729e-01 9.482641e-01 1.024631e+00 1.099250e+00 1.130307e+00 1.149839e+00 1.150798e+00 1.161949e+00 1.215919e+00 
18 235 3.720047e-03 1.245242e+00 6.284374e-01 6.284374e-01 7.306989e-01 7.698379e-01 7.722923e-01 7.868057e-01 7.909814e-01 7.959717e-01 8.042705e-01 8.095730e-01 8.348194e-01 8.946398e-01 9.032716e-01 9.042290e-01 9.710431e-01 1.002314e+00 1.130720e+00 1.140141e+00 1.157528e+00 1.181139e+00 1.213680e+00 1.245242e+00 
19 248 3.929620e-03 1.328778e+00 6.192330e-01 6.192330e-01 7.308371e-01 7.566790e-01 7.651114e-01 7.818537e-01 7.884185e-01 8.129943e-01 8.152052e-01 8.437975e-01 8.470036e-01 8.653935e-01 9.014788e-01 9.031018e-01 9.656352e-01 1.017465e+00 1.154955e+00 1.189596e+00 1.220625e+00 1.254427e+00 1.263273e+00 1.328778e+00 
20 261 4.057213e-03 1.432175e+00 6.043995e-01 6.043995e-01 7.397041e-01 7.427355e-01 7.477591e-01 7.766035e-01 7.830863e-01 7.964640e-01 8.028670e-01 8.234879e-01 8.429919e-01 8.639088e-01 9.058459e-01 9.242164e-01 9.593033e-01 9.975144e-01 1.132946e+00 1.192523e+00 1.210789e+00 1.229100e+00 1.353153e+00 1.432175e+00 
21 274 4.146409e-03 1.516078e+00 5.853842e-01 5.853842e-01 7.348794e-01 7.389392e-01 7.420813e-01 7.580224e-01 7.748817e-01 7.797935e-01 8.100397e-01 8.256623e-01 8.478170e-01 8.511003e-01 8.977632e-01 9.038660e-01 9.487018e-01 9.850064e-01 1.104383e+00 1.151031e+00 1.193030e+00 1.237632e+00 1.368837e+00 1.516078e+00 
22 287 4.221664e-03 1.627499e+00 5.843354e-01 5.843354e-01 7.182599e-01 7.203932e-01 7.285748e-01 7.313467e-01 7.676065e-01 7.765009e-01 7.790845e-01 8.153863e-01 8.249413e-01 8.682115e-01 9.007916e-01 9.555529e-01 9.771710e-01 9.824721e-01 1.076785e+00 1.163921e+00 1.188082e+00 1.317323e+00 1.382475e+00 1.627499e+00 
23 300 4.195380e-03 1.609646e+00 5.710191e-01 5.710191e-01 6.950292e-01 7.107842e-01 7.134656e-01 7.569998e-01 7.682156e-01 7.721379e-01 7.739973e-01 8.053988e-01 8.448840e-01 8.662495e-01 9.396879e-01 9.535051e-01 9.621955e-01 9.742840e-01 1.069854e+00 1.132033e+00 1.200947e+00 1.313776e+00 1.350126e+00 1.609646e+00 
24 313 4.134056e-03 1.684754e+00 5.536316e-01 5.536316e-01 6.882759e-01 7.150757e-01 7.276585e-01 7.476275e-01 7.562246e-01 7.598448e-01 7.796058e-01 8.026853e-01 8.265973e-01 8.603371e-01 9.371781e-01 9.524714e-01 9.752571e-01 1.014688e+00 1.040671e+00 1.086830e+00 1.174027e+00 1.333024e+00 1.338601e+00 1.684754e+00 
25 326 4.070697e-03 1.710550e+00 5.417286e-01 5.417286e-01 6.679583e-01 7.052770e-01 7.285912e-01 7.366315e-01 7.582146e-01 7.660628e-01 7.688746e-01 8.206623e-01 8.407527e-01 8.562093e-01 9.248838e-01 9.319175e-01 9.917518e-01 9.924910e-01 1.007079e+00 1.083270e+00 1.162610e+00 1.283599e+00 1.304928e+00 1.710550e+00 
26 339 4.033474e-03 1.687064e+00 5.224122e-01 5.224122e-01 6.540857e-01 7.321919e-01 7.347566e-01 7.435248e-01 7.625665e-01 7.672391e-01 8.067325e-01 8.219680e-01 8.492245e-01 8.515758e-01 8.979232e-01 9.269930e-01 9.760505e-01 9.774983e-01 9.806893e-01 1.082702e+00 1.129212e+00 1.271924e+00 1.371792e+00 1.687064e+00 
27 352 4.053539e-03 1.661776e+00 5.082286e-01 5.082286e-01 7.064985e-01 7.138162e-01 7.372048e-01 7.449227e-01 7.500947e-01 7.544366e-01 7.868997e-01 7.894363e-01 8.231800e-01 8.986303e-01 9.157089e-01 9.350712e-01 9.407388e-01 9.510393e-01 9.761530e-01 1.085312e+00 1.116763e+00 1.300211e+00 1.415512e+00 1.661776e+00 
28 365 4.122388e-03 1.682540e+00 5.109719e-01 5.109719e-01 6.979008e-01 7.264544e-01 7.291993e-01 7.452360e-01 7.452790e-01 7.675835e-01 7.882881e-01 8.039626e-01 8.800306e-01 8.907506e-01 8.932484e-01 9.236819e-01 9.248708e-01 9.716151e-01 1.005443e+00 1.075264e+00 1.078848e+00 1.341151e+00 1.474198e+00 1.682540e+00 
29 378 4.196976e-03 1.652807e+00 5.038617e-01 5.038617e-01 7.237571e-01 7.329451e-01 7.395651e-01 7.505581e-01 7.829725e-01 7.837134e-01 8.029226e-01 8.499472e-01 8.742486e-01 9.065999e-01 9.124499e-01 9.140206e-01 9.467176e-01 9.913746e-01 1.043735e+00 1.046249e+00 1.054556e+00 1.295012e+00 1.483909e+00 1.652807e+00 
30 391 4.335200e-03 1.647348e+00 4.872299e-01 4.872299e-01 7.115859e-01 7.262912e-01 7.265167e-01 7.329918e-01 7.686150e-01 7.815598e-01 7.831567e-01 8.473567e-01 8.525336e-01 8.777215e-01 8.926075e-01 9.269444e-01 1.013379e+00 1.025403e+00 1.044063e+00 1.058145e+00 1.127588e+00 1.329869e+00 1.424686e+00 1.647348e+00 
31 404 4.321879e-03 1.658559e+00 4.764061e-01 4.764061e-01 7.006092e-01 7.027452e-01 7.213132e-01 7.293151e-01 7.661488e-01 7.752105e-01 7.826210e-01 8.223626e-01 8.313883e-01 8.752312e-01 8.922370e-01 9.218868e-01 1.006984e+00 1.059467e+00 1.070657e+00 1.077137e+00 1.131927e+00 1.333124e+00 1.410960e+00 1.658559e+00 
32 417 4.190566e-03 1.619706e+00 4.933227e-01 4.933227e-01 6.899674e-01 6.910600e-01 7.215189e-01 7.366203e-01 7.443787e-01 7.573801e-01 7.763880e-01 7.988478e-01 8.452705e-01 8.809431e-01 9.151970e-01 9.206729e-01 9.986948e-01 1.078458e+00 1.086292e+00 1.088194e+00 1.138285e+00 1.291800e+00 1.368003e+00 1.619706e+00 
33 430 4.128776e-03 1.594074e+00 5.126829e-01 5.126829e-01 6.914236e-01 6.968001e-01 7.286542e-01 7.371758e-01 7.457646e-01 7.494998e-01 7.746547e-01 7.913443e-01 8.609101e-01 8.676632e-01 9.021582e-01 9.111028e-01 9.594852e-01 1.051833e+00 1.096730e+00 1.102690e+00 1.103490e+00 1.282254e+00 1.370100e+00 1.594074e+00 
34 443 4.230060e-03 1.565824e+00 5.062850e-01 5.062850e-01 6.766591e-01 6.835036e-01 7.029195e-01 7.260780e-01 7.486286e-01 7.753787e-01 7.850922e-01 8.003433e-01 8.857646e-01 9.160200e-01 9.261008e-01 9.408446e-01 9.461561e-01 1.038586e+00 1.089666e+00 1.140478e+00 1.146235e+00 1.249699e+00 1.369506e+00 1.565824e+00 
35 456 4.372950e-03 1.531793e+00 5.026714e-01 5.026714e-01 6.565085e-01 6.595253e-01 7.051140e-01 7.057306e-01 7.241725e-01 7.842384e-01 7.909188e-01 8.212091e-01 8.902331e-01 9.404907e-01 9.519728e-01 9.527631e-01 9.780321e-01 1.055939e+00 1.087884e+00 1.101068e+00 1.152498e+00 1.221894e+00 1.343683e+00 1.531793e+00 
36 469 4.378521e-03 1.508627e+00 4.897719e-01 4.897719e-01 6.335424e-01 6.378443e-01 6.857138e-01 6.935899e-01 7.274931e-01 7.699964e-01 7.782452e-01 8.193598e-01 8.545708e-01 9.376827e-01 9.462854e-01 9.624528e-01 1.041546e+00 1.058393e+00 1.062803e+00 1.103716e+00 1.169455e+00 1.175688e+00 1.363724e+00 1.508627e+00 
37 482 4.414136e-03 1.556664e+00 5.099615e-01 5.099615e-01 6.163856e-01 6.232628e-01 6.680000e-01 6.712489e-01 7.452918e-01 7.681202e-01 7.743223e-01 8.032040e-01 8.376649e-01 9.094172e-01 9.224373e-01 1.041162e+00 1.041994e+00 1.047567e+00 1.087883e+00 1.089730e+00 1.141107e+00 1.166648e+00 1.321708e+00 1.556664e+00 
38 495 4.564656e-03 1.612748e+00 5.008753e-01 5.008753e-01 6.085750e-01 6.098072e-01 6.468545e-01 6.503714e-01 7.236503e-01 7.608133e-01 7.620526e-01 7.917251e-01 8.174039e-01 8.860722e-01 8.968066e-01 1.024642e+00 1.094430e+00 1.100636e+00 1.110894e+00 1.117201e+00 1.132213e+00 1.150912e+00 1.329450e+00 1.612748e+00 
39 508 4.729973e-03 1.648199e+00 4.818307e-01 4.818307e-01 5.894928e-01 6.047970e-01 6.258375e-01 6.565665e-01 7.123892e-01 7.575350e-01 7.725958e-01 8.021074e-01 8.237884e-01 8.603775e-01 8.791594e-01 1.018845e+00 1.068618e+00 1.082778e+00 1.092669e+00 1.109788e+00 1.209740e+00 1.267024e+00 1.309919e+00 1.648199e+00 
40 521 4.915272e-03 1.653258e+00 4.912473e-01 4.912473e-01 5.929919e-01 6.098314e-01 6.206724e-01 6.443025e-01 6.980461e-01 7.637845e-01 8.010695e-01 8.183918e-01 8.245879e-01 8.445020e-01 8.681259e-01 9.857662e-01 1.058922e+00 1.095068e+00 1.099196e+00 1.138342e+00 1.257475e+00 1.288016e+00 1.338111e+00 1.653258e+00 
41 534 4.957457e-03 1.592827e+00 4.937582e-01 4.937582e-01 5.977855e-01 6.135022e-01 6.135039e-01 6.432129e-01 7.021916e-01 7.890129e-01 7.957901e-01 8.022710e-01 8.144051e-01 8.370431e-01 9.207560e-01 9.559196e-01 1.038813e+00 1.067849e+00 1.101543e+00 1.150560e+00 1.261728e+00 1.299252e+00 1.314404e+00 1.592827e+00 
42 547 4.937183e-03 1.561606e+00 4.848764e-01 4.848764e-01 6.010295e-01 6.046996e-01 6.107054e-01 6.359011e-01 6.765777e-01 7.812751e-01 7.912499e-01 7.968363e-01 8.167362e-01 8.441272e-01 9.130935e-01 9.818051e-01 1.009631e+00 1.075135e+00 1.125287e+00 1.159626e+00 1.233736e+00 1.278998e+00 1.293072e+00 1.561606e+00 
43 560 4.911525e-03 1.559233e+00 4.700074e-01 4.700074e-01 5.780139e-01 5.784611e-01 5.930121e-01 6.339940e-01 6.620755e-01 7.713016e-01 7.798740e-01 7.980345e-01 8.572655e-01 8.711223e-01 8.967337e-01 9.761722e-01 1.011033e+00 1.044627e+00 1.140145e+00 1.157969e+00 1.212526e+00 1.295572e+00 1.346000e+00 1.559233e+00 
44 573 5.061681e-03 1.540100e+00 4.724624e-01 4.724624e-01 5.610430e-01 5.663198e-01 5.790489e-01 6.113654e-01 6.689640e-01 7.691716e-01 8.030251e-01 8.160176e-01 8.766974e-01 8.943096e-01 9.537655e-01 9.675213e-01 1.015439e+00 1.079339e+00 1.181804e+00 1.186115e+00 1.190069e+00 1.282253e+00 1.356168e+00 1.540100e+00 
45 586 5.320796e-03 1.536551e+00 4.643960e-01 4.643960e-01 5.599960e-01 5.685945e-01 5.876291e-01 6.121179e-01 7.201857e-01 7.556090e-01 7.910987e-01 8.107167e-01 8.681535e-01 8.833808e-01 9.230879e-01 9.971021e-01 1.085871e+00 1.108467e+00 1.186481e+00 1.186957e+00 1.277013e+00 1.333588e+00 1.336325e+00 1.536551e+00 
46 599 5.500689e-03 1.534560e+00 4.553017e-01 4.553017e-01 5.511335e-01 5.595382e-01 5.814438e-01 6.234333e-01 7.207380e-01 7.752895e-01 7.853647e-01 8.214799e-01 8.596568e-01 8.805660e-01 9.269860e-01 9.643190e-01 1.066385e+00 1.142557e+00 1.157732e+00 1.189666e+00 1.309572e+00 1.347890e+00 1.362829e+00 1.534560e+00 
47 612 5.583893e-03 1.490333e+00 4.390458e-01 4.390458e-01 5.395544e-01 5.568439e-01 5.951714e-01 6.083257e-01 7.301473e-01 7.679603e-01 7.990261e-01 8.017016e-01 8.355330e-01 9.158411e-01 9.249266e-01 9.512519e-01 1.087006e+00 1.138207e+00 1.152323e+00 1.206263e+00 1.304479e+00 1.319532e+00 1.383196e+00 1.490333e+00 
48 625 5.607180e-03 1.458611e+00 4.262451e-01 4.262451e-01 5.190188e-01 5.727118e-01 5.919974e-01 6.184659e-01 7.476837e-01 7.708042e-01 7.731685e-01 7.887020e-01 8.358098e-01 9.083306e-01 9.367485e-01 1.015574e+00 1.038590e+00 1.101943e+00 1.146163e+00 1.203599e+00 1.315221e+00 1.321971e+00 1.357904e+00 1.458611e+00 
49 638 5.575175e-03 1.424348e+00 4.129807e-01 4.129807e-01 5.267108e-01 5.703288e-01 5.986805e-01 6.425793e-01 7.486306e-01 7.611613e-01 7.643013e-01 7.719484e-01 8.337827e-01 8.971800e-01 9.006938e-01 1.022841e+00 1.026578e+00 1.096982e+00 1.134525e+00 1.188208e+00 1.293709e+00 1.316914e+00 1.346898e+00 1.424348e+00 
50 651 5.615486e-03 1.390164e+00 4.066928e-01 4.066928e-01 5.244930e-01 5.643235e-01 6.013794e-01 6.698853e-01 7.287846e-01 7.407183e-01 7.517329e-01 8.001359e-01 8.222523e-01 8.791312e-01 9.068945e-01 9.850299e-01 1.024851e+00 1.076640e+00 1.161893e+00 1.175589e+00 1.303037e+00 1.320296e+00 1.351195e+00 1.390164e+00 
51 664 5.477079e-03 1.352356e+00 4.064866e-01 4.064866e-01 5.322021e-01 5.585532e-01 5.906196e-01 6.597364e-01 7.181352e-01 7.232989e-01 7.461956e-01 8.111069e-01 8.187162e-01 8.567877e-01 9.444833e-01 9.642242e-01 1.023509e+00 1.042866e+00 1.194735e+00 1.210290e+00 1.275751e+00 1.297149e+00 1.338101e+00 1.352356e+00 
52 677 5.336983e-03 1.406587e+00 3.940932e-01 3.940932e-01 5.433583e-01 5.511171e-01 6.059451e-01 6.417109e-01 6.963364e-01 7.099146e-01 7.359980e-01 7.977322e-01 8.067725e-01 8.310614e-01 9.355174e-01 9.549204e-01 1.003500e+00 1.022935e+00 1.184375e+00 1.187651e+00 1.286444e+00 1.296819e+00 1.373497e+00 1.406587e+00 
53 690 5.238283e-03 1.424465e+00 3.850529e-01 3.850529e-01 5.335516e-01 5.405319e-01 6.025989e-01 6.425001e-01 7.052242e-01 7.146532e-01 7.189481e-01 7.890558e-01 8.062845e-01 8.578187e-01 9.381039e-01 9.675977e-01 9.924246e-01 9.962852e-01 1.173557e+00 1.213997e+00 1.283277e+00 1.296988e+00 1.339563e+00 1.424465e+00 
54 703 5.168523e-03 1.420744e+00 3.998650e-01 3.998650e-01 5.340781e-01 5.345566e-01 5.830315e-01 6.213564e-01 6.928762e-01 7.077705e-01 7.446818e-01 7.713829e-01 8.467921e-01 8.742234e-01 9.234102e-01 9.373822e-01 9.754049e-01 1.042182e+00 1.186191e+00 1.222491e+00 1.248884e+00 1.316701e+00 1.317232e+00 1.420744e+00 
55 716 5.203374e-03 1.463218e+00 3.986135e-01 3.986135e-01 5.164009e-01 5.232844e-01 5.987061e-01 6.529217e-01 7.031221e-01 7.196744e-01 7.361574e-01 7.396247e-01 8.507717e-01 8.868410e-01 9.045402e-01 9.103991e-01 9.502186e-01 1.030501e+00 1.199071e+00 1.269043e+00 1.278600e+00 1.333536e+00 1.346423e+00 1.463218e+00 
56 729 5.140171e-03 1.438857e+00 3.862877e-01 3.862877e-01 4.985452e-01 5.065089e-01 5.855658e-01 6.465125e-01 6.959068e-01 7.095405e-01 7.218668e-01 7.536316e-01 8.207087e-01 8.791883e-01 8.983434e-01 9.535966e-01 9.619186e-01 1.005328e+00 1.176361e+00 1.220533e+00 1.238371e+00 1.305472e+00 1.382652e+00 1.438857e+00 
57 742 5.060042e-03 1.432796e+00 3.767267e-01 3.767267e-01 4.840577e-01 4.898888e-01 5.675144e-01 6.643159e-01 6.882163e-01 6.890382e-01 7.462864e-01 7.535656e-01 8.210317e-01 8.506004e-01 8.793803e-01 9.361211e-01 9.755279e-01 9.905044e-01 1.139983e+00 1.208250e+00 1.220875e+00 1.314534e+00 1.357952e+00 1.432796e+00 
58 755 5.207056e-03 1.383499e+00 3.791734e-01 3.791734e-01 4.671293e-01 4.901399e-01 6.069866e-01 6.642618e-01 6.753665e-01 6.774256e-01 7.482658e-01 7.816711e-01 8.281380e-01 8.487664e-01 8.565295e-01 9.212241e-01 9.759110e-01 1.038443e+00 1.136891e+00 1.210046e+00 1.210524e+00 1.343265e+00 1.346033e+00 1.383499e+00 
59 768 5.526714e-03 1.515711e+00 3.782326e-01 3.782326e-01 4.560044e-01 4.730745e-01 6.520099e-01 6.730994e-01 6.748343e-01 7.268397e-01 7.413668e-01 7.762248e-01 8.212593e-01 8.298518e-01 8.742108e-01 9.082983e-01 9.552591e-01 1.092130e+00 1.184277e+00 1.184626e+00 1.197675e+00 1.300532e+00 1.329819e+00 1.515711e+00 
60 781 5.910661e-03 1.520826e+00 3.742430e-01 3.742430e-01 4.639895e-01 4.692676e-01 6.505017e-01 6.562824e-01 6.933916e-01 7.458755e-01 7.459954e-01 7.878211e-01 8.001591e-01 8.190116e-01 8.936998e-01 9.170968e-01 9.696155e-01 1.176217e+00 1.188306e+00 1.199669e+00 1.210370e+00 1.294467e+00 1.343040e+00 1.520826e+00 
61 794 5.989349e-03 1.489119e+00 3.680672e-01 3.680672e-01 4.533645e-01 4.647711e-01 6.315999e-01 6.430982e-01 6.764635e-01 7.397834e-01 7.622990e-01 7.797607e-01 8.016078e-01 8.342330e-01 8.885619e-01 9.272856e-01 9.647817e-01 1.189726e+00 1.211596e+00 1.236937e+00 1.283726e+00 1.289792e+00 1.293662e+00 1.489119e+00 
62 807 5.837487e-03 1.463789e+00 3.616152e-01 3.616152e-01 4.636491e-01 4.795229e-01 6.106961e-01 6.270899e-01 6.581581e-01 7.184926e-01 7.318139e-01 7.910475e-01 8.257696e-01 8.314336e-01 8.670400e-01 9.009935e-01 9.526288e-01 1.181414e+00 1.185226e+00 1.229485e+00 1.262378e+00 1.264859e+00 1.279264e+00 1.463789e+00 
63 820 5.823390e-03 1.459507e+00 3.576809e-01 3.576809e-01 4.607246e-01 4.744477e-01 5.918160e-01 6.108425e-01 6.595947e-01 7.042099e-01 7.077216e-01 7.917048e-01 8.317122e-01 8.701185e-01 8.719155e-01 8.864861e-01 9.339349e-01 1.186105e+00 1.230541e+00 1.230936e+00 1.244413e+00 1.253279e+00 1.285953e+00 1.459507e+00 
64 833 5.995199e-03 1.429113e+00 3.454185e-01 3.454185e-01 4.580189e-01 4.659294e-01 5.781971e-01 6.292742e-01 6.385116e-01 6.870687e-01 7.523279e-01 7.680199e-01 8.539204e-01 8.729267e-01 8.774563e-01 8.987387e-01 8.990540e-01 1.193513e+00 1.195157e+00 1.207217e+00 1.251401e+00 1.257773e+00 1.403383e+00 1.429113e+00 
65 846 6.021125e-03 1.441887e+00 3.311384e-01 3.311384e-01 4.522791e-01 4.620289e-01 5.551448e-01 6.105045e-01 6.327990e-01 6.668981e-01 7.562549e-01 7.567994e-01 8.228633e-01 8.781066e-01 8.796095e-01 9.010835e-01 9.032579e-01 1.143451e+00 1.213290e+00 1.240529e+00 1.246025e+00 1.302380e+00 1.440281e+00 1.441887e+00 
66 859 5.946782e-03 1.471525e+00 3.246222e-01 3.246222e-01 4.397040e-01 4.488855e-01 5.438892e-01 6.165265e-01 6.376885e-01 6.470818e-01 7.301064e-01 7.445151e-01 8.444509e-01 8.487514e-01 8.848874e-01 8.976440e-01 9.374530e-01 1.112120e+00 1.202286e+00 1.273070e+00 1.277999e+00 1.278291e+00 1.423518e+00 1.471525e+00 
67 872 6.012884e-03 1.519326e+00 3.203334e-01 3.203334e-01 4.216831e-01 4.461245e-01 5.287310e-01 6.207926e-01 6.236667e-01 6.277794e-01 7.212186e-01 7.628733e-01 8.255116e-01 8.632921e-01 8.944831e-01 9.183723e-01 9.225670e-01 1.064758e+00 1.156273e+00 1.291198e+00 1.302519e+00 1.441459e+00 1.451577e+00 1.519326e+00 
68 885 6.045825e-03 1.547788e+00 3.192547e-01 3.192547e-01 4.255019e-01 4.323426e-01 5.836356e-01 6.076621e-01 6.089605e-01 6.250658e-01 7.318421e-01 7.374531e-01 7.982401e-01 8.349337e-01 8.737126e-01 9.286250e-01 9.685073e-01 1.075798e+00 1.119369e+00 1.270275e+00 1.330833e+00 1.404393e+00 1.442351e+00 1.547788e+00 
69 898 6.200391e-03 1.642340e+00 3.076251e-01 3.076251e-01 4.102238e-01 4.324012e-01 5.783890e-01 5.951398e-01 6.212529e-01 6.253153e-01 7.020624e-01 7.515387e-01 7.846058e-01 8.103007e-01 8.830550e-01 8.961661e-01 1.068067e+00 1.102931e+00 1.129289e+00 1.272604e+00 1.351105e+00 1.386516e+00 1.432870e+00 1.642340e+00 
70 911 6.361658e-03 1.664033e+00 2.987226e-01 2.987226e-01 4.255125e-01 4.341638e-01 5.626865e-01 5.798884e-01 6.250249e-01 6.701496e-01 6.844540e-01 7.619179e-01 7.840162e-01 8.461926e-01 8.702820e-01 8.841375e-01 1.074177e+00 1.097816e+00 1.112613e+00 1.227255e+00 1.347156e+00 1.360157e+00 1.420930e+00 1.664033e+00 
