%  columns="iteration, evaluation, void, void, void, xmean" (startseed=207896, 2015/04/22 0:26:11.97)
0 1 0 0 0 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 2.000000e+00 
1 11 0 0 0 2.036431e+00 2.000748e+00 1.994550e+00 2.040889e+00 2.040768e+00 2.036541e+00 1.913218e+00 1.926175e+00 2.022445e+00 1.995973e+00 
