%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=213348, 2015/04/20 18:26:50.48)
1 18 9.578681e-01 0 0 9.576765e-01 9.574781e-01 9.584929e-01 9.576728e-01 9.579951e-01 9.580792e-01 9.577656e-01 9.577102e-01 9.566310e-01 9.576025e-01 9.579755e-01 9.577273e-01 9.575527e-01 9.577088e-01 9.571792e-01 9.580247e-01 9.569555e-01 9.572656e-01 9.575629e-01 9.564572e-01 9.570632e-01 9.581464e-01 9.585491e-01 9.565053e-01 9.570121e-01 9.577633e-01 9.576122e-01 9.573559e-01 9.588004e-01 9.576599e-01 9.577227e-01 9.579317e-01 9.566668e-01 9.578233e-01 9.577494e-01 9.589623e-01 9.575054e-01 9.572391e-01 9.576178e-01 9.585105e-01 9.577091e-01 9.573907e-01 9.575665e-01 9.576834e-01 9.571126e-01 9.585624e-01 9.584074e-01 9.567436e-01 9.584528e-01 9.585289e-01 9.583023e-01 9.580497e-01 9.574425e-01 9.579976e-01 9.573809e-01 9.578199e-01 9.578058e-01 9.583249e-01 9.577660e-01 9.580508e-01 9.575509e-01 9.557109e-01 9.584540e-01 9.579748e-01 9.577220e-01 9.571071e-01 9.577163e-01 9.577430e-01 9.575010e-01 9.579214e-01 9.573641e-01 9.582827e-01 9.577012e-01 9.579094e-01 9.581316e-01 9.577193e-01 9.577143e-01 9.578963e-01 9.574121e-01 9.577718e-01 9.575057e-01 9.575007e-01 9.578553e-01 9.574428e-01 9.578638e-01 9.579483e-01 9.577992e-01 9.564747e-01 9.569512e-01 9.569982e-01 9.575014e-01 9.570701e-01 9.579564e-01 9.573588e-01 9.579650e-01 9.579545e-01 9.592143e-01 9.577513e-01 9.577926e-01 9.581969e-01 
1 54 9.463749e-01 0 0 9.465496e-01 9.464971e-01 9.454372e-01 9.450390e-01 9.475857e-01 9.463128e-01 9.461554e-01 9.458045e-01 9.459214e-01 9.460908e-01 9.460819e-01 9.447348e-01 9.476131e-01 9.472128e-01 9.463352e-01 9.459959e-01 9.468287e-01 9.447518e-01 9.495220e-01 9.477783e-01 9.453196e-01 9.469740e-01 9.472182e-01 9.450831e-01 9.457346e-01 9.463537e-01 9.457013e-01 9.464470e-01 9.455529e-01 9.471718e-01 9.466277e-01 9.465858e-01 9.458025e-01 9.482477e-01 9.470023e-01 9.463262e-01 9.457716e-01 9.466518e-01 9.469734e-01 9.475997e-01 9.458541e-01 9.467406e-01 9.459742e-01 9.460382e-01 9.457913e-01 9.458705e-01 9.464555e-01 9.460459e-01 9.472230e-01 9.468472e-01 9.466584e-01 9.455134e-01 9.459840e-01 9.454622e-01 9.456431e-01 9.462309e-01 9.464715e-01 9.466417e-01 9.460511e-01 9.467507e-01 9.468725e-01 9.466977e-01 9.461197e-01 9.465710e-01 9.455423e-01 9.458295e-01 9.469908e-01 9.468190e-01 9.447419e-01 9.458994e-01 9.459218e-01 9.452708e-01 9.455057e-01 9.467201e-01 9.455117e-01 9.469693e-01 9.457385e-01 9.452784e-01 9.467516e-01 9.467386e-01 9.466059e-01 9.457309e-01 9.471306e-01 9.462726e-01 9.478150e-01 9.459425e-01 9.462073e-01 9.466457e-01 9.473039e-01 9.463373e-01 9.475590e-01 9.450695e-01 9.478752e-01 9.462168e-01 9.467749e-01 9.466101e-01 9.454954e-01 9.460353e-01 9.460801e-01 9.455098e-01 
